,aveMean,aveSal,coordinates,image,label,maxMean,maxSal,medDepth,medMean,medSal,minMean,minSal,obj_size,stdMean,stdSal,occluded
54,3.630947427,0.261330534,"[[720.34, 421.86], [703.48, 418.87], [700.76, 410.98], [708.1, 396.57], [708.1, 371.54], [710.55, 340.8], [713.0, 335.91], [716.81, 350.6], [726.87, 352.23], [732.58, 352.23], [739.38, 310.61], [741.02, 359.3], [742.38, 385.96], [742.38, 394.66], [746.18, 404.18], [745.91, 413.43], [738.84, 422.68], [730.41, 425.67], [720.34, 421.86]]",target_mediaroom,decoration,4.12189699,0.528002638,0.6313726,3.630947427,0.261330534,3.261741562,0.185186779,0.003723145,0.231992823,0.052754309,0
55,3.016584665,0.078495767,"[[919.4, 468.13], [914.3, 463.2], [913.53, 439.98], [888.03, 442.81], [877.07, 442.42], [881.98, 427.51], [899.57, 408.79], [916.36, 402.37], [929.58, 399.37], [941.12, 401.43], [962.47, 410.68], [974.73, 419.56], [979.47, 424.68], [980.6, 430.71], [976.05, 446.76], [976.24, 454.34], [963.04, 456.23], [946.41, 471.9], [919.4, 468.13]]",target_mediaroom,decoration,3.673831963,0.187799087,0.5686275,3.016584665,0.078495767,2.479287884,0.027286222,0.006156921,0.241154406,0.039468987,0
56,2.674711582,0.040552417,"[[0.0, 562.71], [25.75, 559.31], [37.84, 565.16], [53.33, 587.83], [76.99, 634.37], [130.04, 632.33], [223.86, 630.77], [247.9, 768.0], [36.76, 768.0], [0.0, 710.65], [0.0, 562.71]]",target_mediaroom,chair,3.150285045,0.179698741,0.050980393,2.674711582,0.040552417,1.978985145,0.00206634,0.044742584,0.215588409,0.039185315,1
57,2.820225343,0.145352413,"[[144.06, 578.54], [284.5, 516.5], [444.69, 502.96], [580.63, 530.6], [655.19, 610.86], [598.34, 725.53], [570.14, 764.11], [562.63, 768.0], [175.64, 768.0], [112.7, 731.06], [99.05, 696.26], [118.79, 637.99], [144.06, 578.54]]",target_mediaroom,table,4.028531374,0.318718599,0.09019608,2.820225343,0.145352413,1.966812249,0.012411459,0.152036031,0.364307524,0.089030562,0
58,3.384714802,0.201278369,"[[208.14, 610.78], [238.31, 599.5], [246.18, 603.06], [249.46, 607.37], [251.3, 612.11], [247.63, 619.18], [238.71, 626.0], [208.14, 624.95], [208.14, 610.78]]",target_mediaroom,card,3.728135235,0.216860006,0.09019608,3.384714802,0.201278369,3.021425146,0.184569256,0.001135508,0.173911589,0.008272656,0
59,4.3896269,0.329579193,"[[615.3, 303.0], [616.07, 293.13], [619.74, 287.88], [624.07, 282.51], [626.56, 281.06], [631.68, 280.8], [634.96, 281.85], [643.35, 284.88], [652.01, 284.88], [651.36, 304.94], [615.3, 303.0]]",target_mediaroom,decoration,4.600327553,0.390648528,0.6627451,4.3896269,0.329579193,4.061039016,0.274559995,0.000989278,0.148169889,0.031503251,0
60,2.628294317,0.17643002,"[[71.81, 41.83], [0.0, 188.2], [0.0, 0.0], [493.9, 0.0], [611.06, 65.11], [862.85, 42.37], [854.73, 0.0], [1024.0, 0.0], [1024.0, 467.1], [515.9, 388.1], [353.2, 460.1], [346.08, 254.36], [462.63, 128.87], [71.81, 41.83]]",target_mediaroom,wall,4.601890747,1,0.63529414,2.628294317,0.17643002,1,0,0.37118276,0.848758882,0.172760193,1
61,3.130034274,0.033431914,"[[1024.0, 286.17], [996.83, 286.96], [976.85, 290.09], [969.02, 347.67], [979.6, 353.15], [1008.7, 358.29], [1006.9, 374.82], [998.95, 381.87], [998.79, 385.74], [1005.17, 390.76], [1007.25, 391.97], [1007.05, 396.55], [1004.74, 397.85], [997.38, 417.98], [995.5, 427.26], [988.1, 440.82], [1000.91, 466.51], [1003.26, 466.51], [1023.11, 445.71], [1024.0, 390.41], [1024.0, 286.17]]",target_mediaroom,lamp,3.472756273,0.057305518,0.6745098,3.130034274,0.033431914,2.714608642,0.011879488,0.007741292,0.233306677,0.015230168,0
62,2.59740869,0.129893828,"[[701.22, 417.62], [1024.0, 466.69], [1024.0, 768.0], [0.0, 768.0], [0.0, 507.92], [265.33, 439.05], [353.04, 459.75], [514.13, 387.89], [633.7, 406.0], [701.22, 417.62]]",target_mediaroom,floor,4.028531374,0.35534073,0.3137255,2.59740869,0.129893828,1.251228951,0.001245753,0.426817576,0.515535369,0.091747312,1
63,2.708124306,0.21441269,"[[430.05, 413.87], [392.79, 432.09], [397.41, 442.7], [394.01, 573.08], [594.4, 597.5], [749.39, 629.63], [780.89, 639.04], [805.81, 646.08], [833.53, 568.04], [836.82, 521.53], [851.13, 444.06], [843.07, 439.41], [832.63, 437.37], [807.25, 436.93], [648.18, 420.15], [595.82, 410.0], [585.86, 417.95], [548.46, 411.36], [487.94, 401.38], [470.96, 387.84], [461.14, 400.51], [428.2, 397.46], [430.05, 413.87]]",target_mediaroom,couch,3.717340745,0.35534073,0.34117648,2.708124306,0.21441269,1.652391774,0.090147576,0.105171204,0.393220324,0.055132445,1
64,2.93378434,0.270404216,"[[359.13, 533.08], [350.94, 542.06], [354.72, 544.26], [365.89, 544.89], [379.9, 543.47], [391.08, 540.01], [381.16, 529.15], [359.13, 533.08]]",target_mediaroom,card,3.107648674,0.290025542,0.18039216,2.93378434,0.270404216,2.83318361,0.246120785,0.000562032,0.066063292,0.009941093,0
65,3.495568642,0.23164236,"[[95.59, 404.03], [98.08, 398.59], [115.76, 392.7], [141.38, 386.12], [170.17, 383.63], [212.33, 386.8], [221.4, 389.75], [224.34, 392.47], [222.08, 400.86], [219.36, 416.72], [219.36, 442.56], [219.58, 457.07], [228.88, 485.63], [172.25, 512.22], [124.08, 489.74], [106.33, 425.31], [100.85, 412.85], [95.59, 404.03]]",target_mediaroom,table,3.952639965,0.364079218,0.5764706,3.495568642,0.23164236,2.594686212,0.130808392,0.016166687,0.277962249,0.044975731,1
66,4.123322402,0.342901793,"[[846.0, 328.1], [854.52, 329.02], [855.71, 330.47], [856.23, 354.08], [844.42, 352.77], [846.0, 328.1]]",target_mediaroom,decoration,4.190338566,0.363219553,0.5529412,4.123322402,0.342901793,4.016658492,0.32507349,0.000371297,0.049153792,0.008715637,0
67,3.819658815,0.167579913,"[[136.87, 163.18], [229.13, 169.53], [232.07, 255.44], [237.26, 356.29], [197.0, 365.27], [42.55, 395.96], [0.0, 402.0], [0.0, 155.39], [136.87, 163.18]]",target_mediaroom,window,4.558671358,0.368366241,0.62352943,3.819658815,0.167579913,2.575495859,0.013713124,0.065213521,0.375315704,0.109801604,1
68,3.336651978,0.41779194,"[[465.7, 401.2], [464.55, 284.62], [454.73, 284.9], [450.67, 280.56], [450.9, 255.23], [490.89, 256.08], [492.02, 279.99], [480.28, 282.98], [478.37, 370.01], [477.5, 401.8], [465.7, 401.2]]",target_mediaroom,lamp,3.516520408,0.60781342,0.75686276,3.336651978,0.41779194,3.03245813,0.246398896,0.003756205,0.113935549,0.128491997,0
69,2.077471951,0.101557234,"[[72.37, 43.88], [26.12, 133.57], [251.73, 156.69], [446.89, 145.97], [460.71, 129.22], [266.4, 86.41], [72.37, 43.88]]",target_mediaroom,ceiling,3.086532246,0.280846043,0.5882353,2.077471951,0.101557234,1.597649956,0.007889525,0.034103394,0.255094458,0.063044641,0
70,3.12774885,0.282698589,"[[441.9, 342.6], [465.7, 342.2], [466.5, 363.5], [442.37, 363.51], [441.9, 342.6]]",target_mediaroom,decoration,3.331518946,0.293922294,0.78039217,3.12774885,0.282698589,2.939316071,0.273757281,0.000699361,0.085012308,0.004495556,0
71,3.749900968,0.611152624,"[[679.49, 240.28], [829.77, 243.45], [822.07, 336.84], [784.89, 335.48], [778.54, 343.87], [709.86, 338.43], [709.18, 329.59], [675.18, 326.87], [679.49, 240.28]]",target_mediaroom,television,4.364899142,1,0.6784314,3.749900968,0.611152624,3.028065362,0.319777292,0.018216451,0.273415511,0.176079837,1
72,3.084549785,0.026908408,"[[546.5, 0.0], [533.44, 8.6], [560.1, 5.6], [568.26, 0.0], [576.45, 0.0], [577.65, 4.35], [581.56, 8.81], [596.66, 19.18], [600.47, 21.79], [598.18, 62.67], [602.67, 75.76], [609.36, 75.62], [610.67, 61.58], [609.09, 20.78], [620.27, 13.9], [624.98, 9.74], [635.58, 11.26], [639.09, 10.93], [644.89, 8.43], [645.81, 4.03], [647.99, 0.0], [672.39, 0.0], [690.1, 6.39], [699.37, 2.56], [704.62, 0.0], [546.5, 0.0]]",target_mediaroom,wall,3.62637318,0.04347079,0.2509804,3.084549785,0.026908408,2.240561944,0.010273395,0.002480825,0.398917713,0.007156679,0
73,3.404623169,0.283995773,"[[366.73, 344.91], [380.33, 345.47], [385.41, 348.69], [396.93, 360.59], [408.47, 368.52], [424.13, 375.32], [452.47, 377.96], [475.34, 377.78], [482.12, 391.57], [491.83, 418.56], [491.15, 448.48], [393.23, 444.85], [385.97, 431.93], [367.16, 361.66], [366.73, 344.91]]",target_mediaroom,couch,3.718903811,0.348486671,0.5137255,3.404623169,0.283995773,2.742189411,0.220468794,0.010920207,0.276810337,0.036318512,1
74,3.75368233,0.3057739,"[[173.72, 366.74], [173.98, 383.79], [176.08, 398.48], [178.44, 399.92], [184.74, 400.71], [192.22, 400.84], [209.1, 397.6], [208.74, 380.64], [208.09, 364.51], [202.45, 363.06], [194.71, 363.19], [179.49, 365.03], [173.72, 366.74]]",target_mediaroom,decoration,3.950124115,0.354390666,0.63529414,3.75368233,0.3057739,3.546199213,0.251401814,0.001627604,0.096480571,0.028044705,0
75,3.739248743,0.236120947,"[[843.11, 427.25], [883.66, 432.38], [887.05, 400.57], [846.93, 395.66], [843.11, 427.25]]",target_mediaroom,decoration,3.8986073,0.285269759,0.5686275,3.739248743,0.236120947,3.533060978,0.177069991,0.001758575,0.103149721,0.025428532,0
76,2.548033491,0.053346145,"[[893.53, 436.48], [890.92, 474.67], [885.69, 485.48], [884.06, 495.6], [884.71, 507.97], [880.14, 522.0], [877.99, 554.81], [879.95, 576.38], [881.25, 591.07], [878.97, 600.18], [871.46, 623.06], [871.14, 626.0], [879.95, 627.96], [1024.0, 666.28], [1024.0, 452.51], [893.53, 436.48]]",target_mediaroom,table,3.430797652,0.148269251,0.5058824,2.548033491,0.053346145,1.918912811,0.008244644,0.036922455,0.249440773,0.035701961,1
77,4.305283363,0.351319192,"[[614.91, 325.77], [625.1, 321.7], [652.22, 323.11], [652.53, 337.12], [649.22, 336.96], [614.75, 334.13], [614.91, 325.77]]",target_mediaroom,decoration,4.559365101,0.384359679,0.6666667,4.305283363,0.351319192,3.867736419,0.299747531,0.000684102,0.212968659,0.021863154,0
78,3.453928248,0.348003062,"[[611.92, 371.89], [611.0, 399.9], [642.3, 403.39], [642.93, 375.37], [611.92, 371.89]]",target_mediaroom,decoration,3.861690937,0.370820153,0.6313726,3.453928248,0.348003062,3.212024704,0.285319881,0.001180013,0.147671377,0.017329551,0
79,3.985855209,0.291782468,"[[861.5, 318.5], [861.9, 307.42], [865.94, 296.82], [869.88, 280.21], [893.6, 281.29], [893.71, 303.15], [891.96, 320.22], [861.5, 318.5]]",target_mediaroom,decoration,4.148767555,0.350595966,0.53333336,3.985855209,0.291782468,3.873864733,0.234937272,0.001490275,0.068080295,0.030106249,0
80,3.270528691,0.291408897,"[[537.16, 564.25], [511.66, 566.61], [512.29, 579.52], [530.08, 588.02], [548.97, 576.37], [543.14, 571.97], [537.16, 564.25]]",target_mediaroom,card,3.451650751,0.304879263,0.11764706,3.270528691,0.291408897,3.063460323,0.278563562,0.000799815,0.102038035,0.005914353,0
81,2.447178607,0.023509235,"[[551.24, 0.0], [854.75, 0.0], [862.71, 40.72], [611.93, 62.95], [500.7, 0.0], [551.24, 0.0]]",target_mediaroom,ceiling,3.62637318,0.040874386,0.30980393,2.447178607,0.023509235,1.63253119,0.007885422,0.020931244,0.47471788,0.007462837,1
82,3.990857494,0.359821979,"[[614.91, 339.17], [646.71, 342.46], [646.55, 370.0], [614.75, 366.87], [614.91, 339.17]]",target_mediaroom,decoration,4.38462879,0.371993838,0.65882355,3.990857494,0.359821979,3.539260335,0.317389082,0.001194,0.18440006,0.010870395,0
83,3.960631291,0.282325726,"[[870.92, 337.02], [868.56, 354.6], [890.73, 356.83], [892.57, 339.91], [870.92, 337.02]]",target_mediaroom,decoration,4.137816345,0.315348043,0.5254902,3.960631291,0.282325726,3.804688014,0.244088956,0.000531514,0.081586113,0.01990978,0
84,3.709517147,0.213098811,"[[370.3, 586.45], [385.57, 578.1], [394.39, 577.95], [403.52, 579.21], [411.07, 582.04], [416.11, 585.03], [416.74, 592.27], [414.22, 597.94], [403.36, 608.01], [393.13, 615.1], [368.26, 603.76], [370.3, 599.83], [372.51, 595.11], [370.3, 586.45]]",target_mediaroom,card,3.902301086,0.232281067,0.09803922,3.709517147,0.213098811,3.383302557,0.179887343,0.001672109,0.129769443,0.012550482,0
85,3.731036556,0.275286023,"[[846.53, 389.82], [889.38, 394.3], [891.68, 363.04], [850.03, 359.43], [846.53, 389.82]]",target_mediaroom,decoration,3.996614434,0.324255957,0.53333336,3.731036556,0.275286023,3.535612768,0.206119198,0.001739502,0.098568999,0.027431135,0
86,2.762980627,0.056233307,"[[931.64, 616.35], [916.68, 596.77], [912.06, 582.9], [912.06, 569.02], [924.84, 561.43], [947.15, 559.8], [949.59, 551.89], [957.21, 553.25], [958.3, 561.71], [979.24, 572.59], [986.32, 582.38], [984.41, 595.14], [981.42, 604.14], [970.81, 613.9], [958.3, 620.98], [950.41, 622.91], [938.44, 621.28], [931.64, 616.35]]",target_mediaroom,vase,2.901822613,0.09792312,0.5019608,2.762980627,0.056233307,2.512363067,0.022666332,0.004704793,0.0740642,0.019255265,0
87,1.973245379,0.092390978,"[[0.0, 768.0], [1024.0, 768.0], [1023.27, 479.6], [624.11, 491.12], [516.38, 493.55], [301.14, 494.35], [208.98, 494.76], [57.8, 497.59], [0.0, 498.19], [0.0, 768.0]]",target_fireworks,water,4.617674901,0.557422055,0.050980393,1.973245379,0.092390978,1.002040749,0,0.361212413,0.723117243,0.111951308,1
88,4.944580184,0.897274336,"[[524.98, 470.77], [524.04, 421.28], [533.11, 404.09], [537.26, 405.22], [549.16, 421.28], [549.7, 470.6], [524.98, 470.77]]",target_fireworks,building,5.076773223,0.98864513,0.3529412,4.944580184,0.897274336,4.711434453,0.624231012,0.001962026,0.078385998,0.080643245,0
89,5.137415497,0.720229729,"[[600.14, 375.43], [611.95, 351.82], [620.13, 371.34], [622.65, 376.83], [623.76, 407.07], [623.46, 466.81], [601.42, 467.29], [600.14, 375.43]]",target_fireworks,building,5.517729503,0.869693873,0.3137255,5.137415497,0.720229729,4.470008372,0.466292026,0.003092448,0.221854082,0.11098045,0
90,4.022714689,0.123003564,"[[870.66, 61.48], [926.5, 50.76], [959.21, 49.64], [1006.59, 64.87], [1024.0, 83.48], [1024.0, 270.8], [1005.52, 295.62], [972.81, 311.97], [932.2, 315.36], [869.02, 306.9], [839.69, 287.16], [822.15, 236.39], [810.87, 200.29], [809.18, 186.19], [816.0, 143.89], [841.39, 101.58], [870.66, 61.48]]",target_fireworks,fireworks,5.076091765,0.445011935,0.09411765,4.022714689,0.123003564,3.169145118,0.005130817,0.061690013,0.425236774,0.113195113,0
91,4.667022983,0.567767121,"[[0.0, 497.29], [124.74, 495.93], [272.18, 493.76], [488.37, 494.11], [746.35, 487.75], [942.47, 482.55], [1024.0, 478.82], [1024.0, 468.11], [973.5, 463.24], [963.63, 423.99], [963.14, 402.42], [959.74, 399.4], [955.63, 399.01], [935.53, 407.91], [921.06, 410.06], [909.83, 414.95], [902.92, 414.52], [903.65, 386.18], [885.07, 382.99], [850.8, 388.62], [842.23, 391.75], [841.44, 416.64], [831.38, 416.21], [832.96, 401.65], [822.02, 398.91], [819.57, 379.32], [815.08, 376.87], [802.44, 377.04], [799.74, 381.31], [800.04, 398.69], [790.96, 399.99], [776.16, 399.69], [749.15, 401.19], [740.42, 413.43], [728.34, 419.36], [709.82, 415.66], [702.01, 411.23], [679.08, 403.91], [586.89, 399.53], [546.55, 404.48], [544.49, 415.47], [510.27, 415.69], [510.89, 398.47], [505.29, 398.06], [495.14, 399.31], [487.26, 403.67], [450.56, 405.54], [437.72, 410.0], [437.23, 441.37], [425.21, 439.27], [424.58, 430.57], [421.27, 427.47], [416.91, 408.81], [411.12, 395.53], [397.63, 390.34], [345.59, 392.62], [339.58, 385.99], [335.01, 384.73], [334.38, 370.43], [302.07, 373.2], [301.34, 399.12], [282.73, 397.33], [283.52, 380.22], [264.4, 374.83], [240.21, 376.63], [238.72, 415.44], [232.76, 408.59], [222.02, 402.01], [198.7, 399.91], [197.81, 376.63], [192.75, 360.2], [181.11, 362.29], [170.93, 376.03], [170.03, 400.51], [159.89, 400.51], [142.29, 400.51], [139.6, 425.29], [107.04, 422.63], [85.25, 425.29], [73.44, 425.1], [74.88, 394.45], [68.71, 393.85], [68.98, 364.33], [63.24, 354.11], [54.46, 354.98], [49.7, 360.44], [44.5, 393.0], [44.37, 400.05], [36.01, 404.07], [30.68, 404.81], [30.11, 416.75], [23.2, 416.89], [5.63, 418.19], [0.0, 418.63], [0.0, 497.29]]",target_fireworks,buildings,5.402038232,0.991367381,0.34901962,4.667022983,0.567767121,2.980567675,0.010582021,0.115473429,0.431467594,0.271945758,1
92,4.607849931,0.480946926,"[[91.7, 473.33], [92.13, 373.84], [97.42, 372.74], [97.42, 332.63], [101.02, 331.06], [101.29, 303.02], [104.9, 285.08], [108.38, 262.87], [115.59, 264.2], [118.76, 285.94], [120.41, 301.57], [120.09, 331.22], [127.11, 334.27], [126.52, 371.41], [131.61, 374.23], [129.34, 472.82], [91.7, 473.33]]",target_fireworks,building,5.015354245,0.716898658,0.6313726,4.607849931,0.480946926,3.592445603,0.262067978,0.008094788,0.319225303,0.09627289,0
93,4.932580676,0.623317256,"[[629.23, 473.4], [626.98, 348.06], [625.67, 322.27], [632.49, 317.7], [648.81, 317.37], [654.72, 321.62], [658.97, 399.63], [660.89, 474.38], [629.23, 473.4]]",target_fireworks,building,5.511731693,0.801784011,0.27058825,4.932580676,0.623317256,4.13230171,0.376300014,0.006221771,0.287866017,0.124287039,0
94,4.52670938,0.438196592,"[[696.13, 175.6], [716.1, 161.5], [774.46, 165.77], [806.98, 199.45], [820.29, 224.52], [828.91, 263.3], [809.33, 307.56], [790.52, 343.64], [751.75, 355.39], [707.09, 343.64], [671.45, 324.01], [659.7, 282.92], [656.56, 255.11], [657.74, 224.95], [678.5, 189.66], [696.13, 175.6]]",target_fireworks,fireworks,5.076583312,0.60372124,0.105882354,4.52670938,0.438196592,3.974071547,0.285208093,0.032892863,0.229063263,0.076328965,0
95,3.66065824,0.246186127,"[[404.5, 0.0], [384.26, 9.29], [362.59, 76.16], [362.59, 139.31], [391.69, 208.04], [446.18, 239.62], [521.03, 263.15], [597.87, 243.34], [644.93, 182.66], [681.71, 122.29], [677.38, 63.47], [676.14, 30.03], [659.42, 0.0], [404.5, 0.0]]",target_fireworks,fireworks,4.420961467,0.703298194,0.31764707,3.66065824,0.246186127,2.32019301,0.022956228,0.088695526,0.437175084,0.140398689,1
96,3.889359736,0.318403955,"[[1024.0, 468.8], [0.0, 459.65], [0.0, 0.0], [1024.0, 0.0], [1024.0, 468.8]]",target_fireworks,sky,5.517729503,1,0.34901962,3.889359736,0.318403955,2.243297408,0.00131938,0.604817708,0.68543467,0.253522046,1
97,3.806826165,0.478038564,"[[348.9, 39.01], [318.56, 14.24], [277.76, 17.34], [238.13, 73.68], [246.74, 134.36], [252.38, 141.17], [273.37, 190.71], [259.12, 215.47], [254.17, 257.58], [260.98, 269.96], [312.99, 308.35], [353.92, 320.73], [403.39, 277.39], [429.46, 240.24], [421.41, 214.23], [400.98, 186.37], [393.48, 151.08], [397.2, 108.97], [408.41, 86.07], [378.07, 87.3], [347.73, 102.16], [335.9, 92.26], [339.68, 63.77], [348.9, 39.01]]",target_fireworks,fireworks,4.420961467,1,0.32156864,3.806826165,0.478038564,2.657503922,0.042476314,0.048168182,0.370166167,0.211290362,0
98,3.665276153,0.1241473,"[[0.0, 187.61], [35.05, 190.71], [54.86, 232.19], [71.58, 246.43], [103.09, 250.77], [158.88, 253.86], [214.61, 227.24], [252.99, 172.13], [278.38, 107.12], [267.17, 50.15], [241.85, 1.24], [232.5, 0.0], [0.0, 0.0], [0.0, 187.61]]",target_fireworks,fireworks,4.354207423,0.359607351,0.5647059,3.665276153,0.1241473,2.54824461,0.001932046,0.076295217,0.352585839,0.09702822,1
99,3.723276315,0.230972119,"[[146.53, 550.66], [116.21, 495.08], [115.37, 429.4], [97.69, 401.61], [95.16, 360.34], [87.58, 314.03], [81.69, 256.76], [74.95, 198.66], [47.16, 132.13], [45.47, 109.39], [114.53, 101.81], [98.53, 73.18], [94.32, 52.13], [138.11, 41.18], [138.11, 0.0], [324.22, 0.0], [331.8, 18.44], [366.32, 27.71], [399.17, 23.5], [410.11, 0.0], [496.01, 0.0], [495.17, 37.81], [477.48, 100.97], [442.96, 178.45], [410.11, 234.87], [351.16, 262.66], [320.01, 303.08], [316.64, 335.08], [328.43, 357.82], [312.43, 400.77], [290.53, 414.24], [293.06, 453.82], [291.37, 551.5], [254.32, 541.4], [250.11, 482.45], [240.0, 439.5], [231.58, 381.4], [221.48, 368.76], [212.21, 335.92], [197.9, 309.82], [190.32, 311.5], [194.53, 354.45], [184.42, 401.61], [192.85, 429.4], [202.11, 458.03], [193.69, 489.19], [183.58, 549.82], [146.53, 550.66]]",target_street_IDS01,tree,4.925002996,0.998682557,0.13333334,3.723276315,0.230972119,2.584853546,0.01195495,0.182524363,0.465050148,0.186436248,1
100,4.513012997,0.414549606,"[[691.88, 396.21], [698.9, 370.47], [714.11, 333.05], [721.71, 333.63], [729.9, 359.36], [739.84, 379.25], [740.42, 402.64], [735.16, 423.69], [728.73, 440.07], [722.88, 451.18], [713.52, 453.52], [703.58, 445.91], [698.9, 442.99], [694.22, 437.73], [690.13, 426.62], [689.54, 413.75], [691.88, 396.21]]",target_street_IDS01,tree,4.974079487,0.482959467,0.5176471,4.513012997,0.414549606,3.702505162,0.339411489,0.005425771,0.392411205,0.041889061,1
